AT,V,AP,RH,PE
1.8758424115736625,0.801423487544484,-1.555565060785946,53.6,430.05
0.3904334901091788,0.3927046263345195,-1.100962225592751,54.82,448.65
0.13414342326209994,0.2902135231316726,-0.08399884612355268,45.27,455.5
0.6252542319847746,0.7220640569395017,-0.29614683588037194,61.61,442.69
0.7996924973780745,0.3927046263345195,-0.7810565267531043,54.51,442.96
-1.3740766559845838,0.2879003558718861,1.0474570992461627,82.19,481.59
-1.7497898429855372,0.19359430604982208,0.052382004434413466,91.8,483.12
-0.8212415379688954,0.23790035587188607,-1.4141330676147266,85.38,472.46
-1.2680718639378863,0.28647686832740216,1.1737356645776036,84.54,481.46
-1.394204148145349,0.25355871886120995,1.3336885139974173,84.58,480.38
-1.0238582923872668,0.3261565836298932,0.48172912656130495,74.07,477.74
-0.6588797678720548,0.32651245551601427,1.8674259167983007,81.53,465.49
-1.516310933920659,0.3279359430604982,0.49519884019666555,85.23,484.21
-0.04029484213119942,0.25551601423487535,-1.811489619857663,51.24,455.29
0.9513196049891733,0.7923487544483986,0.11804685840676045,51.82,436.02
-1.0037308002265013,0.28861209964412804,0.10626085897581754,88.98,463.03
-0.7702518911616231,0.248932384341637,0.24095799532936601,75.51,469.02
-0.4696813415608607,0.2934163701067616,0.552445123146905,81.58,466.56
1.1619873562718508,0.43932384341637,-1.2642825034214191,50.17,436.75
1.7738631179591173,0.8085409252669037,-0.6261548199465437,59.85,433.1
1.3189817951258207,0.8514234875444838,-2.119609319266386,79.35,433.53
1.2854359748578785,0.7870106761565837,-0.717075386985175,71.41,437.95
-1.602188233806591,0.27313167259786475,1.3926185111520935,95.48,471.38
0.8520239769960645,0.8026690391459074,-0.6143688205156007,74.66,435.05
1.5779555275943349,0.8683274021352311,-0.3634954040571366,57.05,434.88
-1.9282536068109897,0.3649466192170818,-0.8433539523166159,97.88,479.91
-1.269413696748604,0.34288256227758007,1.2326656617322798,91.64,472.45
-1.247944371777121,0.2653024911032029,-1.3754076409130818,92.42,477.8
-0.7957467145652591,0.5149466192170817,0.7797465407435025,79.08,467.05
-1.1660925703233416,0.2160142348754448,0.033861148185799834,79.54,471.05
-0.038953009320482,0.2523131672597865,-0.722126529598428,58.92,458.75
1.5538025370014166,0.8846975088967971,-1.4023470681838028,46.19,439.14
1.7604447898519413,0.8177935943060496,-0.9393256619685195,42.39,436.95
0.4964382821558767,0.8258007117437721,-1.2238733625153564,90.79,434.6
0.7164988631135775,0.4638790035587188,-1.062236798891106,79.63,441.45
0.9231411159641022,0.7891459074733095,-0.5689085369962851,76.26,446.17
-0.13824863731359088,0.7138790035587189,0.8740345361909884,73.39,451.94
-0.3931968713499523,0.5064056939501779,0.3706039890696423,66.9,458.25
0.19050040131224316,0.7421708185053378,-1.4511747801119539,86.16,446.05
1.5336750448406509,0.6087188612099644,-0.42074168700739517,60.49,442.88
0.4293466416199922,0.6177935943060496,0.8066859680142046,67.12,452.5
0.4481323009700395,0.5553380782918148,0.11299571579348827,78.77,445.44
-1.1446232453518588,0.3480427046263346,2.074522763941867,93.52,470.82
-0.4052733666464115,0.32758007117437726,-0.169868270548931,75.09,458.66
1.2344463280506064,0.6033807829181496,-0.2641562659963977,51.8,440.3
1.3847316028509873,0.7999999999999997,-0.9797348028745629,53.26,428.42
1.486710896465532,0.7923487544483986,0.2931531356663524,58.9,426.79
1.0090184158500344,0.6345195729537366,-0.31635140633340325,65.32,437.06
1.4088845934439058,0.7921708185053379,-1.0201439437806257,73.67,434.75
-0.8682056863440146,0.27526690391459074,-0.9410093761729371,95.44,472.36
1.179431182811181,0.7914590747330962,-1.6852110545262222,68.24,426.69
1.979163537998924,0.93576512455516,-0.5773271080183735,57.86,430.87
0.4628924618879344,0.6177935943060496,0.7460722566551298,65.44,451.01
1.131125201625344,0.6010676156583629,0.4884639833789757,58.08,438.83
1.5122057198691683,0.9754448398576513,-0.5301831102946402,72.47,432.35
0.9150901190997958,0.7855871886120996,-0.6312059625597967,65.02,433.89
-1.5673005807279314,0.24341637010676154,0.8841368214174944,65.17,483.3
1.3981499309581644,0.8117437722419928,-0.9292233767419943,75.68,437.55
0.08852110769769848,0.793238434163701,-0.5992153926758225,86.53,446.87
-0.805139544240283,0.24768683274021353,-0.04864084783074311,79.64,471.91
0.5970757429597034,0.6215302491103202,-0.8517725233387043,61.81,449.79
1.687985818073185,0.7788256227758005,-2.129711604492892,55.1,426.9
-0.26303908871033604,0.3377224199288257,1.0188339577710237,61.12,464.13
-1.9094679474609422,0.2850533807829182,1.2646562316162349,86.02,491.38
1.776546783580553,0.8597864768683275,0.2005488544233034,52.34,426.46
0.9311921128284082,0.6149466192170819,-0.5537551091565068,70.09,438.22
1.2196861671327115,0.8145907473309607,-0.29109569326711887,48.6,430.12
-1.429091801224009,0.19466192170818497,2.332131037218002,75.89,480.31
-0.15435063104220328,0.3838078291814946,0.2931531356663524,66.81,455.63
1.6853021524517502,0.827224199288256,-0.8433539523166159,58.09,429.15
-0.17984545444583958,0.37099644128113873,-0.4712531131399639,82.15,451.75
1.0049929174178813,0.6923487544483985,-0.0924174171456411,54.4,441.68
0.8815442988318535,0.4352313167259786,0.3739714174784777,55.8,454.2
0.4119028150806619,0.7914590747330962,-1.2289245051286095,83.9,436.7
-1.2103730530770254,0.30106761565836304,-0.8231493818635847,92.68,474.97
-0.034927510888328774,0.4638790035587188,-0.37023026087482647,94.35,456.25
0.9660797659070683,0.8613879003558716,-2.030372466432153,90.13,431.24
-1.3297961732309,0.2784697508896796,0.9868433878870687,98.39,465.8
-0.44418651815722443,0.30106761565836304,-0.8719770937917357,52.8,463.29
-0.17313629039225104,0.6537366548042703,1.1181730958317626,79.09,453.5
-1.559249583863625,0.22135231316725967,1.214144805483666,60.67,481.51
-1.6518360478031457,0.27330960854092523,1.64180821340614,80.08,483.92
1.1432016969218035,0.8375444839857652,-0.9915208023055059,68.92,428.88
0.5729227523667851,0.7327402135231317,-0.5604899659741966,62.37,441.9
-1.0037308002265013,0.27117437722419935,0.055749432843248826,88.62,473.76
1.2720176467507014,0.8071174377224198,-0.6143688205156007,67.49,436.9
0.8641004722925236,0.6215302491103202,0.7511233992683828,50.83,444.71
-0.07652432802057747,0.2800711743772242,-1.9024101868962944,62.77,458.94
0.11401593110133477,0.4596085409252668,-0.717075386985175,91.79,445.35
0.44947413378075735,0.42953736654804264,0.15003742829071554,66.68,454.44
0.8627586394818058,0.7999999999999997,-0.1580822711179881,89.0,434.24
1.5591698682442872,0.7788256227758005,-0.6413082477863028,57.01,425.48
0.8104271598638162,0.8508896797153026,-0.10420341657658401,86.35,432.82
-1.273439195180757,0.2747330960854092,2.5038698860687965,86.39,477.49
1.4545069090083071,0.7999999999999997,-0.32308626315107397,66.33,434.76
1.1807730156218985,0.7806049822064057,-0.031803705786547155,39.46,436.96
0.32065818395185897,0.5816725978647687,-0.025068848968876428,85.22,447.28
-0.8682056863440146,0.26103202846975093,0.7561745418816358,82.29,470.88
1.5779555275943349,0.9026690391459075,-0.9393256619685195,70.49,430.81
-1.1204702547589402,0.0,-0.7743216699354336,96.18,471.19
0.6131777366883154,0.7677935943060498,-0.004864278515845114,74.96,440.01
-0.46163034469655423,0.28238434163701065,-2.9261084231831824,80.0,463.09
-0.6843745912756909,0.29074733096085414,0.8959228208484373,80.8,454.14
-0.6186247835505243,0.28451957295373664,-1.5101047772666303,99.1,467.96
0.34346934173405996,0.6430604982206406,-0.8282005244768377,76.22,445.77
1.4102264262546236,0.8507117437722419,-0.42410911541623053,58.99,434.43
-0.8467363613725315,0.2923487544483986,-0.2995142642892073,86.66,461.12
0.20526056223013767,0.7946619217081848,-0.5032436830239381,96.46,442.51
-1.490816110517023,0.2263345195729537,1.0929173827654783,71.24,478.31
-0.9997053017943482,0.25551601423487535,0.8100533964230591,54.83,471.33
-0.8292925348332014,0.34733096085409254,0.7241839719976616,93.23,476.67
-0.3918550385392344,0.3279359430604982,0.5036174112187539,73.58,468.87
-0.2227841043888057,0.4412811387900355,-0.5520713949520891,100.09,451.38
0.06034261867262736,0.5976868327402135,0.8757182503954061,80.87,446.7
0.1569545810443009,0.4889679715302492,-1.5370442045373323,79.42,449.59
-0.7206040771650687,0.3097864768683274,1.1451125231024646,81.77,466.75
-0.5823952976611464,0.27224199288256223,0.5389754095115635,84.64,458.26
-0.9433483237442053,0.154270462633452,0.9767411026605435,74.78,471.55
-0.4763905056144488,0.20195729537366547,0.054065718638831146,74.41,471.46
-0.69645108657215,0.3649466192170818,-0.6817173886923654,84.09,464.5
-0.7635427271080346,0.2768683274021353,1.5811945020470461,73.08,460.95
0.6561163866312816,0.40391459074733094,-0.0402222768086547,55.18,443.67
1.5591698682442872,0.8613879003558716,-1.6818436261173868,71.48,430.32
1.0063347502285986,0.8637010676156583,-0.957846518217114,74.42,433.09
1.5511188713799813,0.7309608540925266,-0.7894750977751928,65.76,430.7
-1.36468382630956,0.3437722419928825,1.6889522111298734,92.9,478.66
0.20257689660870234,0.7138790035587189,0.6282122623457772,72.79,446.37
0.29784702616965847,0.642170818505338,-0.3584442614438835,92.22,445.21
-0.5770279664182758,0.17864768683274013,0.5120359822408423,57.12,468.94
-0.480416004046602,0.39982206405693943,-1.0555019420734353,86.49,458.18
1.5497770385692633,0.8507117437722419,-0.5015599688195205,53.23,431.23
1.0814773876287895,0.7396797153024911,0.6046402634839105,58.77,447.06
-1.7001420289889824,0.2667259786476869,-0.2254308392947719,94.72,484.19
1.1928495109183577,0.9163701067615658,-2.217264743122688,74.67,433.35
-1.2653881983164508,0.3496441281138789,0.8437276805114318,93.62,474.32
-1.043985784548032,0.19697508896797156,1.7108404957873224,79.5,474.17
0.477652622805829,0.8693950177935942,-0.602582821084677,88.46,440.46
0.8453148129424759,0.6149466192170819,-0.5402853955211654,76.05,443.93
-1.1325467500553994,0.2738434163701068,0.5372916953071458,86.14,479.2
1.717506139908975,0.7309608540925266,-0.34497454780852294,50.18,429.99
-0.07518249520985958,0.7220640569395017,-0.12272427282519764,81.06,446.34
0.589024746095397,0.6300711743772242,0.7342862572241868,75.23,442.25
0.7312590240314725,0.8809608540925268,-0.5470202523388361,79.41,439.93
0.9915745893107041,0.7064056939501778,0.011972863528350837,52.37,439.84
-0.7045020834364563,0.299288256227758,0.37228770327405997,77.7,464.81
0.9325339456391261,0.6709964412811388,-0.21701226827266434,61.3,442.25
-1.932279105243143,0.31120996441281135,0.08268886011395087,89.67,477.78
0.04289879213329704,0.45231316725978643,-0.7591682420956554,92.7,446.57
0.34615300735549526,0.3838078291814946,-0.028436277377711792,58.02,448.27
-1.4733722839776928,0.20106761565836295,2.2799358968810153,84.36,480.38
0.3260255151947296,0.5362989323843416,0.8689833935777161,58.46,455.79
-1.8906822881108947,0.3649466192170818,-1.0555019420734353,96.48,476.61
-1.1580415734590357,0.22989323843416376,0.04227971920788824,95.66,472.11
-0.420033527564306,0.3263345195729538,0.306622849301713,58.36,466.73
1.0586662298465888,0.8693950177935942,-0.9797348028745629,75.91,430.72
-0.5179873227466975,0.22989323843416376,0.19213028340119584,74.84,465.64
1.5833228588372055,0.7635231316725978,-0.9595302324215508,64.79,430.81
0.2884541964946346,0.46156583629893233,-0.2001751262284684,89.51,450.25
0.48301995404869963,0.8475088967971528,-0.6884522455100553,89.85,438.51
-0.0255346812133049,0.3731316725978647,0.08605628852278623,89.62,452.11
0.9674215987177858,0.8026690391459074,-1.0235113721894802,72.38,434.59
0.776881339595874,0.7064056939501778,0.09447485954489378,55.72,440.09
1.1673546875147218,0.7999999999999997,-0.6800336744879477,47.13,427.21
-0.649486938197031,0.3263345195729538,0.3099902777105484,60.72,469.5
-1.8222488147642923,0.24110320284697506,1.0087316725445177,83.39,483.56
0.4186119791342504,0.6149466192170819,-0.6042665352890947,94.09,437.9
-0.44821201658937765,0.7637010676156583,-1.5622999176036165,98.62,450.33
1.5135475526798858,0.6430604982206406,-0.580694536427228,41.46,437.35
1.2961706373436197,0.702491103202847,-0.46620197052671086,53.97,442.11
0.858733141049653,0.7101423487544484,0.07258657488744479,56.46,440.75
0.8104271598638162,0.6565836298932383,-0.31635140633340325,74.08,436.36
0.3287091808161654,0.7064056939501778,0.21906971067189787,71.5,442.18
-1.160725239080471,0.2645907473309608,0.980108531069398,86.5,475.9
1.8261945975771074,0.7677935943060498,-0.12945912964286835,52.68,429.38
-1.0386184533051612,0.2727758007117437,0.19381399760561352,83.71,476.71
0.6145195694990333,0.5992882562277578,-0.22711455349918958,71.79,443.06
0.6306215632276457,0.8507117437722419,-0.1782868415710194,85.88,435.66
0.9392431096927142,0.8683274021352311,-0.8399865239077806,94.54,431.47
1.152594526596827,0.7185053380782916,0.023758862959274606,64.87,438.47
0.6896622068992239,0.8939501779359428,0.6416819759811379,68.23,440.05
0.641356225713387,0.6176156583629894,0.3924922737270913,59.99,444.71
-1.407622476252526,0.2788256227758007,1.3538930844504486,76.08,484.96
-2.28249746884046,0.2540925266903915,-0.3769651176924972,85.24,481.29
-1.0667969423302328,0.28113879003558706,1.0642942412903587,87.49,464.12
-0.49920166339664973,0.48736654804270463,1.904467629295528,58.71,457.92
-0.16642712633866247,0.29679715302491094,-0.2641562659963977,64.88,465.64
-0.21204944190306393,0.3480427046263346,1.9297233423618314,69.15,457.53
-0.9165116675298514,0.28861209964412804,1.1973076634394701,81.06,464.07
-1.5297292620278358,0.31637010676156585,-0.32982111996876384,87.1,479.95
-0.3569673854605747,0.27633451957295374,-0.2894119790627012,64.51,464.95
1.0479315673608474,0.7939501779359431,0.0035542925062432913,63.73,435.36
0.1958677325551138,0.5925266903914589,-0.26247255179198004,68.71,457.89
-0.6696144303577963,0.2734875444839857,0.7056631157490671,88.57,459.23
0.8775188003997008,0.7825622775800712,-0.6362571051730498,87.59,433.99
0.16634741071932477,0.7535587188612097,-1.2019850778579073,59.12,445.39
0.7393100208957785,0.5660142348754448,-0.5722759654051205,75.7,442.03
1.5430678745156747,0.748932384341637,0.26789742260006805,42.11,431.97
-1.3445563341487945,0.2653024911032029,-0.5554388233609245,81.03,477.38
-0.7380479037043985,0.24768683274021353,0.040596005003470555,77.63,471.23
0.8211618223495575,0.8597864768683275,0.15508857090396858,87.53,429.84
0.6453817241455403,0.7695729537366548,-0.3769651176924972,76.66,440.58
0.880202466021136,0.5603202846975089,-0.3045654069024603,41.37,439.55
1.4625579058726137,0.7275800711743771,-0.6918196739188907,63.52,440.74
-0.7407315693258338,0.28238434163701065,-3.141623841348837,93.02,467.84
-2.136237692472232,0.2501779359430605,1.8758444878204275,82.42,488.58
0.6896622068992239,0.6023131672597865,0.7814302549479202,53.83,446.04
-0.4133243635107175,0.6752669039145908,0.4935151259922479,81.02,454.78
0.9674215987177858,0.7601423487544482,-0.04527341942190774,50.04,436.25
0.32736734800544753,0.7158362989323844,0.38407370270498375,72.44,447.28
1.2706758139399839,0.7322064056939502,0.40932941577128723,37.9,432.88
-0.6977929193828679,0.3199288256227758,0.37228770327405997,83.33,462.16
-1.082898936058845,0.29145907473309607,1.204042520257141,74.09,478.06
1.7309244680161513,0.848220640569395,0.18539542658352512,44.83,439.81
1.628945174401607,0.904626334519573,-0.9039676636757099,56.3,434.01
0.006669306243919456,0.4889679715302492,-1.4141330676147266,89.72,444.64
-1.1312049172446819,0.290035587188612,-0.7238102438028458,72.38,477.53
0.2924796949267874,0.6852313167259786,0.9548528180030944,63.07,452.21
1.3350837888544331,0.8288256227758005,-1.0420322284380745,62.65,429.02
1.1297833688146264,0.8713523131672597,-0.2119611256594113,71.69,428.87
-1.278806526423628,0.23167259786476868,0.8353091094893434,85.93,477.73
-1.3163778451237231,0.27330960854092523,1.5071110770526106,77.79,477.52
-0.5689769695539696,0.3455516014234875,-0.9376419477640826,65.17,456.83
0.40116815259492056,0.8117437722419928,-1.2710173602390897,95.65,441.99
-0.8212415379688954,0.3113879003558718,0.12478171522443118,90.63,471.73
-1.4371427980883154,0.20195729537366547,2.0610530503065254,80.45,477.62
0.5460860961524309,0.591814946619217,0.5709659793955186,69.1,447.49
0.21599522471587945,0.4441281138790035,-0.8164145250459139,87.22,446.22
-1.264046365505733,0.30177935943060497,0.7191328293844086,89.93,473.59
-1.611581063481615,0.22811387900355873,0.7393373998374398,78.51,484.45
-0.6347267772791364,0.28113879003558706,-1.4191842102279797,83.7,465.72
1.0694008923323304,0.7635231316725978,-0.8787119506094255,63.04,427.67
-1.2197658827520492,0.2644128113879003,-1.3770913551174995,89.71,478.02
-0.2348605996852649,0.4754448398576512,-1.1531573659297565,100.09,451.94
1.3095889654507968,0.6884341637010675,-0.5790108222227912,67.4,444.82
-0.2643809215210539,0.35249110320284693,0.7140816867711555,77.57,461.96
0.5246167711809478,0.4234875444839856,-1.8047547630399923,69.07,443.02
0.7191825287350133,0.7699288256227758,0.08437257431836855,43.65,447.12
1.382047937229552,0.7453736654804269,0.7443885424506929,51.91,433.13
0.3635968338948251,0.6902135231316727,1.3118002293399682,68.43,453.94
-0.30731957146402006,0.28238434163701065,-2.555691298210948,63.46,459.1
-1.2881993560986515,0.27313167259786475,0.37902256009173074,84.21,471.68
0.30723985584468233,0.6612099644128114,0.459840841903856,74.56,449.87
0.06705178272621543,0.25551601423487535,-1.920931043144908,59.32,456.87
-1.655861546235299,0.299288256227758,0.2510602805558721,86.75,477.38
0.2750358683874575,0.6953736654804269,0.284734564644264,73.33,448.51
-1.984610584861133,0.2498220640569394,-0.08904998873680574,91.39,488.63
-0.554216808636075,0.29483985765124554,1.6350733565884692,52.92,471.97
-1.7055093602318532,0.25355871886120995,0.7544908276772181,81.43,480.07
-0.07249882958842425,0.346797153024911,0.2527439947602898,45.86,464.66
-0.3770948776213399,0.5457295373665481,1.177103092986439,70.37,437.14
-1.0761897720052565,0.2702846975088967,1.6216036429531087,87.12,474.67
0.21331155909444366,0.33701067615658353,0.18202799817468976,83.39,444.0
-0.5609259726896634,0.37580071174377216,-0.9376419477640826,91.07,462.58
1.3109307982615148,0.7790035587188612,-0.9999393733275943,75.04,437.75
-0.7138949131114801,0.3113879003558718,-0.41063940178086994,88.59,469.52
-0.12080481077426103,0.6713523131672597,0.8302579668760903,87.84,450.98
-0.9594503174728175,0.32580071174377223,0.12309800102001349,90.91,473.26
1.2518901545899361,0.8085409252669037,-0.853456237543122,73.45,434.08
-2.044993061343429,0.2973309608540925,-1.2996405017142287,68.85,488.36
-0.40795703226784685,0.32758007117437726,-0.169868270548931,77.23,457.66
-1.9282536068109897,0.2973309608540925,-1.5892393448743185,80.84,485.24
-1.317719677934441,0.23487544483985767,0.6888259737048712,62.8,480.47
-0.7206040771650687,0.21067615658362993,0.11804685840676045,82.71,467.44
1.7738631179591173,0.8177935943060496,-1.4983187778356872,54.69,433.15
0.9620542674749151,0.7322064056939502,0.5154034106496969,55.76,439.48
1.463899738683331,0.7772241992882564,-0.668247675057024,55.73,442.24
-0.18923828412086344,0.6012455516014233,-0.2119611256594113,84.4,449.48
0.3394438433019067,0.6681494661921706,-0.18838912679754463,68.86,449.77
-1.5042344386242,0.28131672597864765,1.1181730958317626,70.72,486.15
-0.7930630489438238,0.3508896797153024,1.9718161974723118,84.79,466.79
-1.1580415734590357,0.2829181494661921,1.2511865179808934,92.13,471.93
-0.006749021863257162,0.4053380782918149,-0.013282849537952661,68.71,456.57
0.8560494754282176,0.7886120996441283,-0.2776259796317583,60.75,449.54
0.1421944201264064,0.4329181494661921,-0.5049273972283558,69.97,455.69
0.27101036995530475,0.642170818505338,-0.4072719733720346,92.19,443.82
-0.06981516396698893,0.299288256227758,-1.9882796113216727,98.77,456.04
1.092212050114531,0.7806049822064057,-0.06716170407935673,45.71,435.06
-1.8209069819535746,0.18558718861209966,-0.36686283246597196,90.59,483.08
1.329716457611562,0.8145907473309607,-0.30961654951573253,53.18,432.09
-0.5112781586931089,0.2790035587188612,2.084625049168411,63.43,456.21
1.5135475526798858,0.7939501779359431,0.011972863528350837,62.1,432.25
0.10730676704774623,0.6128113879003557,0.3150414203238014,79.21,452.96
-1.147306910973294,0.2768683274021353,1.4683856503509658,94.14,462.07
-0.34757455578555085,0.597864768683274,0.09615857374931146,73.95,461.15
0.9150901190997958,0.6720640569395017,0.07763771750069783,79.4,441.81
0.7218661943564486,0.40160142348754446,-1.723936481227867,62.89,443.55
-1.4492192933847745,0.27935943060498225,1.3016979441134622,86.05,486.4
-0.390513205728517,0.28113879003558706,-1.0757065125264664,74.24,463.0
-1.724295019581901,0.28113879003558706,1.668747640676842,95.4,477.8
0.6185450679311866,0.7612099644128113,-1.3754076409130818,59.49,438.79
-0.22412593719952312,0.6181494661921708,-0.6143688205156007,84.11,452.57
0.4454486353486041,0.8341637010676154,-0.35507683303504817,95.85,437.41
-0.2227841043888057,0.32669039145907464,-0.7776890983442689,75.04,453.02
1.2934869717221844,0.8007117437722419,-1.1144319392281115,60.82,431.26
-0.5864207960932997,0.32651245551601427,1.8623747741850476,81.24,463.44
-0.7367060708936809,0.27633451957295374,-0.4173742585985598,82.86,471.15
0.7258916927886014,0.4804270462633451,0.2426417095337837,67.98,454.13
-0.09128448893847199,0.346797153024911,0.26958113680448575,46.31,466.17
1.2599411514542422,0.8071174377224198,-0.6244711057421259,66.58,437.95
0.009352971865354779,0.3855871886120996,-0.19512398361521535,90.36,458.59
-0.5394566477181802,0.3476868327402135,-0.6530942472172457,82.8,457.44
-1.001047134605066,0.2613879003558718,0.23422313851167614,85.1,472.68
-0.4495538494000951,0.28113879003558706,-0.9056513778801276,76.61,463.47
-0.6508287710077486,0.34430604982206403,0.2375905669205115,41.71,470.77
0.6681928819277407,0.6087188612099644,-0.4729368273443816,85.36,440.67
-0.9836033080657358,0.3261565836298932,0.5053011254231716,83.18,471.6
-1.8947077865430475,0.27188612099644127,1.2663399458206526,97.25,479.88
-0.8775985160190385,0.2861209964412811,0.38575741690940146,74.45,471.61
0.7339426896529079,0.93576512455516,-0.673298817670277,82.95,433.4
-0.6454614397648779,0.8145907473309607,1.0693453839036116,66.78,454.16
0.7500446833815198,0.748932384341637,0.05069829022997664,50.91,438.99
-0.909802503476263,0.2480427046263345,1.0104153867489354,71.55,471.48
-0.05371317023837651,0.32153024911032024,-0.21027741145499362,73.26,451.08
-0.6092319538755003,0.31619217081850537,0.2914694214619347,46.91,466.74
1.2854359748578785,0.9241992882562277,-1.7761316215648535,65.24,438.05
-0.9460319893656406,0.2667259786476869,-0.23048198190802494,80.88,475.42
-1.5753515775922373,0.23487544483985767,0.542342837920399,68.94,485.95
0.5098566102630533,0.3603202846975089,-0.0705291324881921,73.42,454.92
1.6705419915338557,0.7939501779359431,0.008605435119496335,55.84,431.09
-0.4562630134536836,0.27633451957295374,-0.36517911826155425,62.7,464.33
0.4857036196701349,0.7637010676156583,-1.3888773545484423,74.83,444.86
-0.3542837198391389,0.4544483985765124,-0.004864278515845114,82.03,460.14
-1.4612957886812337,0.29288256227758,3.3726664155490855,76.5,480.08
1.033171406442953,0.6297153024911032,-0.7204428153940103,67.56,435.14
-1.2264750468056378,0.2160142348754448,-0.43084397223390125,96.29,474.24
0.5246167711809478,0.731850533807829,-0.17660312736660172,53.86,441.92
1.2867778076685958,0.6204626334519573,-0.6126851063111831,59.71,438.24
1.3699714419330928,0.7825622775800712,-0.9258559483331589,54.12,433.57
1.2679921483185486,0.904626334519573,-1.1750456505872053,60.22,435.97
-1.1097355922731986,0.48736654804270463,2.17722933041146,72.71,469.9
1.3256909591794093,0.6953736654804269,-0.0065479927202627955,59.75,440.1
-1.498867107381329,0.1925266903914591,0.008605435119496335,75.15,480.63
0.7057642006278362,0.7923487544483986,0.3352459907768327,82.39,438.29
0.9137482862890783,0.641459074733096,-0.14292884327822894,56.58,448.83
-0.40795703226784685,0.0092526690391459,-0.6598291040349165,65.47,460.97
-1.057404112655209,0.2768683274021353,1.4464973656935167,81.55,467.31
-0.07384066239914168,0.5546263345195729,1.165317093555496,76.38,455.52
-1.403596977820373,0.2715302491103202,0.7612256844948888,68.91,475.42
-0.8212415379688954,0.2966192170818506,0.7174491151799909,84.02,466.71
-0.6320431116577011,0.3097864768683274,0.9498016753898414,73.95,462.67
1.26128298426496,0.7999999999999997,-0.3247699773554916,72.5,437.16
-0.5877626289040173,0.23790035587188607,-1.7559270511118221,77.77,465.99
0.8466566457531938,0.6332740213523133,0.21233485385422715,50.03,444.19
-0.5233546539895682,0.2603202846975089,-1.0504507994601822,77.44,464.95
0.5420605977202781,0.9284697508896796,-0.6631965324437518,89.7,440.21
-1.0372766204944435,0.2702846975088967,0.6147425487104167,100.07,472.45
1.1928495109183577,0.8475088967971528,-0.9831022312834174,67.87,432.0
-0.7957467145652591,0.3496441281138789,0.1365677146553741,77.0,464.59
-1.8182233163321393,0.26174377224199286,1.1703682361687682,67.24,494.43
-0.9406646581227698,0.2829181494661921,1.2680236600250703,83.66,465.78
-0.33683989329980907,0.583629893238434,0.897606535052855,77.22,458.61
0.775539506785156,0.7788256227758005,-1.8620010459902319,86.44,431.53
-0.9218789987727223,0.2790035587188612,2.003806767356286,85.14,461.61
0.20391872941942027,0.4793594306049821,-0.6042665352890947,88.88,444.5
1.548435205758546,0.8110320284697509,-1.0049905159408665,51.91,436.6
-0.970184979958559,0.3281138790035586,1.6620127838591714,79.8,466.59
1.3377674544758684,0.7946619217081848,-0.5335505387034755,43.1,439.35
-0.45089568221081294,0.45409252669039146,0.08942371693162159,99.15,456.28
-0.9822614752550182,0.24768683274021353,-0.23890055293011334,80.01,476.49
0.9593706018534798,0.8402135231316724,-0.6800336744879477,89.03,431.18
-0.8078232098617184,0.3177935943060498,-0.0924174171456411,72.85,464.62
1.0492734001715647,0.8071174377224198,-0.5537551091565068,74.62,443.25
0.6467235569562577,0.5781138790035586,-0.03517113419540165,66.34,445.37
-0.8306343676439191,0.25782918149466194,-0.08399884612355268,72.94,472.5
-1.0560622798444912,0.25978647686832745,-0.3180351205378209,82.95,472.79
-1.2385515421020972,0.248932384341637,0.328511133959162,89.75,478.52
-2.0342583988576872,0.2653024911032029,-0.21027741145499362,76.5,494.24
0.7782231724065913,0.6832740213523131,-0.5554388233609245,67.78,439.56
0.2200207231480322,0.3930604982206406,-0.7423311000514594,71.6,447.78
0.402509985405638,0.7706405693950177,-1.1093807966148583,77.42,447.01
-1.1526742422161649,0.2871886120996441,-0.028436277377711792,89.8,476.24
0.7929833333244859,0.8939501779359428,0.6921934021137065,69.31,442.2
0.6520908881991289,0.4731316725978648,-1.2945893591009565,63.53,449.73
0.81981998953884,0.8131672597864769,-0.8972328068580392,90.4,433.75
-0.24156976373885297,0.4053380782918149,0.6568354038208969,86.68,451.9
-0.7809865536473647,0.2540925266903915,-0.12440798702961532,69.97,472.95
1.5739300291621816,0.8350533807829182,-0.7625356705044907,73.27,430.58
-0.16911079196009782,0.23416370106761575,1.0777639549257,66.93,453.89
-0.2496207606031594,0.3496441281138789,0.41269684418012265,67.13,454.4
0.5259586039916657,0.6859430604982205,-0.27089112281408756,80.74,441.93
-1.022516459576549,0.2738434163701068,0.44973855667733076,85.07,474.97
0.9620542674749151,0.7774021352313166,-1.4545422085207893,40.0,437.42
0.28308686525176396,0.6211743772241992,0.9599039606163666,85.06,446.86
1.5538025370014166,0.7706405693950177,-1.252496503990476,52.1,436.58
-1.2975921857736754,0.2784697508896796,0.7696442555169964,98.07,466.05
-0.9111443362869807,0.27117437722419935,0.057433147047666507,84.85,472.04
1.5886901900800763,0.8565836298932384,-0.4291602580294836,40.16,432.13
-1.4183571387382676,0.1925266903914591,1.1754193787820213,68.37,477.26
0.6802693772241999,0.9284697508896796,-0.8197819534547492,81.03,438.52
0.24685737936238591,0.7999999999999997,-0.7052893875542321,92.25,443.04
0.7446773521386492,0.6832740213523131,-0.585745679040481,64.96,438.15
-0.16911079196009782,0.4754448398576512,-1.1329527954767251,100.09,449.96
